Name,Measure,Geo Place Name,Time Period,Start_Date,Data Value,Message,Year,Month,Day
16,5,61,28,2010-06-01,0.24776551568202845,,2010,6,1
16,5,100,28,2010-06-01,0.3109967714411094,,2010,6,1
16,5,8,29,2011-06-01,0.5431276231204203,,2011,6,1
16,5,8,28,2010-06-01,0.5707117279817643,,2010,6,1
16,5,100,29,2011-06-01,0.24988736990213187,,2011,6,1
16,5,9,29,2011-06-01,0.4943249760580424,,2011,6,1
16,5,9,28,2010-06-01,0.5231821934514485,,2010,6,1
16,5,46,39,2021-06-01,0.2891536915807181,,2021,6,1
16,5,46,31,2013-06-01,0.1713787637583064,,2013,6,1
16,5,46,30,2012-06-01,0.28383703742378597,,2012,6,1
12,5,8,28,2010-06-01,-0.4027949882016707,,2010,6,1
12,5,62,54,2020-12-01,-0.5766603315871698,,2020,12,1
12,5,47,55,2021-12-01,-0.5930093000020169,,2021,12,1
12,5,62,31,2013-06-01,-0.3921857171011538,,2013,6,1
12,5,9,21,2018-01-01,-0.5967324639191205,,2018,1,1
12,5,8,12,2008-12-01,-0.4728161774650826,,2008,12,1
12,5,8,14,2010-12-01,-0.47833299843735144,,2010,12,1
12,5,62,12,2008-12-01,-0.3573873078914582,,2008,12,1
12,5,62,18,2015-01-01,-0.4609337938325036,,2015,1,1
12,5,9,23,2020-01-01,-0.6412914025412917,,2020,1,1
12,5,9,41,2023-06-01,-0.5277165621649041,,2023,6,1
12,5,9,18,2015-01-01,-0.5351986915361222,,2015,1,1
12,5,9,40,2022-06-01,-0.6321050560047493,,2022,6,1
12,5,61,51,2017-12-01,-0.45159763526404867,,2017,12,1
12,5,61,22,2019-01-01,-0.5441104792605564,,2019,1,1
12,5,22,25,2022-01-01,-0.6641598614089921,,2022,1,1
12,5,22,51,2017-12-01,-0.561934054709425,,2017,12,1
12,5,8,42,2008-12-01,-0.3917613462571331,,2008,12,1
12,5,62,51,2017-12-01,-0.4859716736297236,,2017,12,1
16,5,67,31,2013-06-01,0.4039339862816379,,2013,6,1
16,5,67,30,2012-06-01,0.5490688149367098,,2012,6,1
16,5,67,39,2021-06-01,0.32808446790101636,,2021,6,1
16,5,42,31,2013-06-01,0.037277577047772195,,2013,6,1
16,5,15,30,2012-06-01,0.6598296052261067,,2012,6,1
13,5,66,48,2014-12-01,0.17731995557459593,,2014,12,1
16,5,48,34,2016-06-01,0.4731064338570085,,2016,6,1
16,5,4,28,2010-06-01,0.45400974587607784,,2010,6,1
16,5,14,34,2016-06-01,0.5270015310476344,,2016,6,1
16,5,66,29,2011-06-01,0.45910219600432606,,2011,6,1
16,5,66,28,2010-06-01,0.46122405022442947,,2010,6,1
16,5,66,30,2012-06-01,0.5376108021481514,,2012,6,1
16,5,66,31,2013-06-01,0.39799279446534835,,2013,6,1
13,5,27,16,2012-12-01,-0.02043685773903997,,2012,12,1
13,5,27,24,2021-01-01,-0.1984028367115848,,2021,1,1
16,5,26,30,2012-06-01,0.5337914645519655,,2012,6,1
16,5,35,30,2012-06-01,0.6589808635380652,,2012,6,1
16,5,35,31,2013-06-01,0.5346402062400066,,2013,6,1
13,5,26,48,2014-12-01,0.2023578353718159,,2014,12,1
13,5,26,24,2021-01-01,-0.19223134053572874,,2021,1,1
13,5,60,44,2010-12-01,0.588110932586612,,2010,12,1
13,5,60,16,2012-12-01,0.23673187373749077,,2012,12,1
13,5,60,27,2009-06-01,0.3084505463769854,,2009,6,1
16,5,109,32,2014-06-01,0.4166651116022583,,2014,6,1
16,5,56,32,2014-06-01,0.39884153615338974,,2014,6,1
16,5,25,32,2014-06-01,0.35088763077905316,,2014,6,1
16,5,17,41,2023-06-01,0.4422186533238355,,2023,6,1
13,5,56,41,2023-06-01,-0.33939914869815324,,2023,6,1
13,5,69,32,2014-06-01,-0.23983658409773043,,2014,6,1
10,1,42,1,2005-01-01,-0.16769354061421515,,2005,1,1
10,1,15,1,2005-01-01,0.17180313460232716,,2005,1,1
10,1,91,10,2017-01-01,-0.4689968398688965,,2017,1,1
10,1,91,1,2005-01-01,0.19302167680336105,,2005,1,1
10,1,12,1,2005-01-01,0.35003888909101183,,2005,1,1
10,1,27,10,2017-01-01,-0.42655975546682867,,2017,1,1
16,5,38,28,2010-06-01,0.4871106717096908,,2010,6,1
16,5,105,28,2010-06-01,0.32372789676172975,,2010,6,1
16,5,5,34,2016-06-01,0.5062073596906211,,2016,6,1
16,5,30,29,2011-06-01,0.5282746435796964,,2011,6,1
16,5,9,31,2013-06-01,0.40563146965772057,,2013,6,1
16,5,9,39,2021-06-01,0.39885936227506363,,2021,6,1
16,5,9,30,2012-06-01,0.5219090809193864,,2012,6,1
13,5,51,44,2010-12-01,0.4039339862816379,,2010,12,1
13,5,51,27,2009-06-01,0.07037850288138511,,2009,6,1
13,5,51,16,2012-12-01,0.00926910134240745,,2012,12,1
13,5,51,24,2021-01-01,-0.07407539559472152,,2021,1,1
13,5,67,20,2017-01-01,0.008420359654366112,,2017,1,1
16,5,51,34,2016-06-01,0.5384595438361929,,2016,6,1
16,5,67,28,2010-06-01,0.47056020879288435,,2010,6,1
16,5,67,29,2011-06-01,0.46971146710484285,,2011,6,1
16,5,44,34,2016-06-01,0.506631730534642,,2016,6,1
16,5,113,28,2010-06-01,0.5193628558552622,,2010,6,1
16,5,113,29,2011-06-01,0.5002661678743319,,2011,6,1
16,5,113,30,2012-06-01,0.5414301397443376,,2012,6,1
16,5,113,31,2013-06-01,0.4098751780979274,,2013,6,1
13,5,33,44,2010-12-01,0.7162709274808567,,2010,12,1
13,5,33,27,2009-06-01,0.5596780860372268,,2009,6,1
13,5,33,16,2012-12-01,0.3916272318050383,,2012,12,1
16,5,73,41,2023-06-01,0.5884037259773315,,2023,6,1
16,5,38,32,2014-06-01,0.40945080725390665,,2014,6,1
16,5,105,32,2014-06-01,0.2694084287270829,,2014,6,1
16,5,5,41,2023-06-01,0.6410777215265387,,2023,6,1
16,5,36,41,2023-06-01,0.6638302735133468,,2023,6,1
16,5,30,32,2014-06-01,0.4633459044445327,,2014,6,1
16,5,105,41,2023-06-01,0.36951913871811864,,2023,6,1
13,5,30,18,2015-01-01,-0.08324374265410031,,2015,1,1
13,5,30,41,2023-06-01,-0.3167694571631393,,2023,6,1
13,5,73,52,2018-12-01,-0.02934864546347424,,2018,12,1
13,5,105,41,2023-06-01,-0.23057684962583352,,2023,6,1
13,5,5,14,2010-12-01,0.18029055148274067,,2010,12,1
13,5,5,12,2008-12-01,0.24946299905811112,,2008,12,1
16,5,28,36,2018-06-01,0.3300934594220399,,2018,6,1
10,1,9,10,2017-01-01,-0.4689968398688965,,2017,1,1
10,1,22,1,2005-01-01,0.5410057689003167,,2005,1,1
10,1,89,10,2017-01-01,-0.6387451774771676,,2017,1,1
10,1,89,1,2005-01-01,-0.07857566336987289,,2005,1,1
17,1,47,9,2015-01-01,0.20150909368377456,,2015,1,1
17,1,9,9,2015-01-01,-0.5199213411513778,,2015,1,1
16,5,36,35,2017-06-01,0.39120286096101753,,2017,6,1
16,5,5,35,2017-06-01,0.3538582266871979,,2017,6,1
16,5,5,36,2018-06-01,0.3882322650528728,,2018,6,1
13,5,5,43,2009-12-01,0.33136657195410196,,2009,12,1
13,5,5,45,2011-12-01,0.21169399394027077,,2011,12,1
13,5,38,33,2015-06-01,-0.2126768500804071,,2015,6,1
13,5,38,26,2023-01-01,-0.2566141651978066,,2023,1,1
13,5,38,56,2022-12-01,-0.087285138235612,,2022,12,1
13,5,73,46,2012-12-01,0.05637426502870267,,2012,12,1
13,5,73,37,2019-06-01,-0.35017300354310665,,2019,6,1
13,5,73,53,2019-12-01,0.04958433152437182,,2019,12,1
13,5,28,13,2009-12-01,0.25540419087440064,,2009,12,1
13,5,28,37,2019-06-01,-0.18339526184298027,,2019,6,1
13,5,28,53,2019-12-01,0.24224869470975968,,2019,12,1
13,5,30,33,2015-06-01,-0.30434095238887343,,2015,6,1
13,5,30,56,2022-12-01,0.07613411817632595,,2022,12,1
16,5,38,37,2019-06-01,0.36446749778771487,,2019,6,1
16,5,104,33,2015-06-01,0.23800498626955285,,2015,6,1
16,5,5,33,2015-06-01,0.42982060776689923,,2015,6,1
13,5,28,22,2019-01-01,-0.07008824648945935,,2019,1,1
13,5,5,22,2019-01-01,-0.14265566081699516,,2019,1,1
13,5,5,51,2017-12-01,0.21678644406851896,,2017,12,1
12,5,1,55,2021-12-01,-0.6107588512138874,,2021,12,1
12,5,94,30,2012-06-01,-0.4732405483091032,,2012,6,1
12,5,105,19,2015-12-31,-0.5330768373160188,,2015,12,31
12,5,111,55,2021-12-01,-0.5794145378737896,,2021,12,1
7,7,73,6,2013-01-01,-0.8721491416885404,,2013,1,1
6,7,73,6,2013-01-01,0.16331571772191347,,2013,1,1
8,7,73,6,2013-01-01,-0.7066445125204761,,2013,1,1
7,7,1,8,2015-01-01,-0.8848802670091608,,2015,1,1
6,7,30,8,2015-01-01,-0.2695425431791779,,2015,1,1
7,7,94,8,2015-01-01,-0.8933676838895743,,2015,1,1
6,7,105,8,2015-01-01,8.039638582745694,,2015,1,1
6,7,111,8,2015-01-01,0.28638326248791013,,2015,1,1
7,7,105,8,2015-01-01,-0.5963080930750998,,2015,1,1
8,7,73,8,2015-01-01,-0.7745438475637845,,2015,1,1
13,5,105,43,2009-12-01,0.38950537758493486,,2009,12,1
13,5,105,45,2011-12-01,0.3330640553301846,,2011,12,1
13,5,111,45,2011-12-01,0.2388537279575942,,2011,12,1
12,5,96,56,2022-12-01,-0.6124365426976724,,2022,12,1
12,5,96,26,2023-01-01,-0.5928103962416231,,2023,1,1
8,7,94,8,2015-01-01,-0.8891239754493675,,2015,1,1
12,5,94,43,2009-12-01,-0.5084633283628195,,2009,12,1
13,5,106,28,2010-06-01,0.23927809880161494,,2010,6,1
13,5,106,29,2011-06-01,0.20023598115171248,,2011,6,1
13,5,106,54,2020-12-01,0.0757548023604442,,2020,12,1
16,5,37,28,2010-06-01,0.549917556624751,,2010,6,1
16,5,37,29,2011-06-01,0.5473713315606271,,2011,6,1
4,2,73,5,2012-01-02,2.416724899471713,,2012,1,2
4,2,1,5,2012-01-02,-0.47748425674931,,2012,1,2
4,2,1,9,2015-01-01,-0.5963080930750998,,2015,1,1
2,6,84,3,2010-01-01,-0.8733822784870957,,2010,1,1
2,6,84,11,2019-01-01,-0.8657197536532896,,2019,1,1
1,6,37,3,2010-01-01,1.2058662122408121,,2010,1,1
12,5,43,24,2021-01-01,-0.5678576742626794,,2021,1,1
12,5,56,54,2020-12-01,-0.6232021776915627,,2020,12,1
12,5,107,49,2015-12-01,-0.5326524664719982,,2015,12,1
12,5,107,34,2016-06-01,-0.5347743206921016,,2016,6,1
17,1,56,5,2012-01-02,-0.3065192343513646,,2012,1,2
10,1,58,10,2017-01-01,-0.5114339242709642,,2017,1,1
10,1,58,1,2005-01-01,0.06571042359715769,,2005,1,1
10,1,74,10,2017-01-01,-0.42655975546682867,,2017,1,1
12,5,43,54,2020-12-01,-0.5542140195207709,,2020,12,1
12,5,0,25,2022-01-01,-0.649769301802164,,2022,1,1
12,5,108,47,2013-12-01,-0.34550492425887924,,2013,12,1
12,5,108,42,2008-12-01,-0.25087022604226805,,2008,12,1
12,5,103,51,2017-12-01,-0.4787573692813721,,2017,12,1
12,5,110,47,2013-12-01,-0.37733273756043006,,2013,12,1
12,5,16,47,2013-12-01,-0.34041247413063114,,2013,12,1
16,5,56,34,2016-06-01,0.48414007580154605,,2016,6,1
16,5,56,29,2011-06-01,0.43236683283102323,,2011,6,1
12,5,107,19,2015-12-31,-0.561934054709425,,2015,12,31
12,5,43,32,2014-06-01,-0.45329511864013144,,2014,6,1
12,5,107,40,2022-06-01,-0.5864674126140028,,2022,6,1
12,5,43,25,2022-01-01,-0.6176448730138868,,2022,1,1
16,5,8,28,2010-06-01,0.5707117279817643,,2010,6,1
16,5,43,39,2021-06-01,0.28606346468290217,,2021,6,1
13,5,98,48,2014-12-01,0.08989956170633634,,2014,12,1
13,5,108,27,2009-06-01,0.169256909538203,,2009,6,1
13,5,108,44,2010-12-01,0.3788961064844179,,2010,12,1
13,5,108,16,2012-12-01,0.0508574440564339,,2012,12,1
13,5,108,24,2021-01-01,-0.1757851107368889,,2021,1,1
13,5,16,48,2014-12-01,0.24564366146192504,,2014,12,1
16,5,103,34,2016-06-01,0.3848372983007074,,2016,6,1
13,5,107,48,2014-12-01,0.14973585071325177,,2014,12,1
16,5,18,28,2010-06-01,0.19387041849140238,,2010,6,1
16,5,25,28,2010-06-01,0.419635707510403,,2010,6,1
16,5,25,29,2011-06-01,0.36022378934750804,,2011,6,1
12,5,39,25,2022-01-01,-0.6335190383536098,,2022,1,1
12,5,17,39,2021-06-01,-0.5209834741960571,,2021,6,1
12,5,17,30,2012-06-01,-0.43292531812713886,,2012,6,1
12,5,69,55,2021-12-01,-0.5835025594194305,,2021,12,1
12,5,17,14,2010-12-01,-0.4210429344945599,,2010,12,1
12,5,25,41,2023-06-01,-0.5026929510310097,,2023,6,1
12,5,69,32,2014-06-01,-0.5237406787475639,,2014,6,1
12,5,17,15,2011-12-01,-0.46942121071291715,,2011,12,1
12,5,69,40,2022-06-01,-0.5930645154866516,,2022,6,1
12,5,25,42,2008-12-01,-0.2924585687562945,,2008,12,1
12,5,17,42,2008-12-01,-0.27548373499546736,,2008,12,1
12,5,18,51,2017-12-01,-0.41764796774239443,,2017,12,1
12,5,69,47,2013-12-01,-0.3756352541843474,,2013,12,1
16,5,79,39,2021-06-01,0.3661096296258703,,2021,6,1
16,5,27,34,2016-06-01,0.5350645770840272,,2016,6,1
16,5,18,39,2021-06-01,0.25707719823768366,,2021,6,1
16,5,25,31,2013-06-01,0.29656816274440634,,2013,6,1
16,5,18,31,2013-06-01,0.10517691209108071,,2013,6,1
16,5,18,30,2012-06-01,0.2099965105641881,,2012,6,1
13,5,39,24,2021-01-01,-0.12447990085341572,,2021,1,1
13,5,39,48,2014-12-01,0.2176351857565603,,2014,12,1
16,5,79,34,2016-06-01,0.539308285524234,,2016,6,1
16,5,13,28,2010-06-01,0.5176653724791795,,2010,6,1
16,5,13,30,2012-06-01,0.5151191474150554,,2012,6,1
16,5,13,31,2013-06-01,0.41114829062998937,,2013,6,1
13,5,25,44,2010-12-01,0.5070561013786626,,2010,12,1
13,5,13,48,2014-12-01,0.20363094790387798,,2014,12,1
13,5,13,24,2021-01-01,-0.18322776309521618,,2021,1,1
13,5,63,27,2009-06-01,1.0163011142034761,,2009,6,1
13,5,63,16,2012-12-01,0.7493718533144696,,2012,12,1
12,5,15,32,2014-06-01,-0.5436861084165358,,2014,6,1
12,5,15,38,2020-06-01,-0.613282926835927,,2020,6,1
12,5,9,17,2013-12-01,-0.5169507452432331,,2013,12,1
12,5,15,17,2013-12-01,-0.5335012081600395,,2013,12,1
12,5,9,38,2020-06-01,-0.6073417350196375,,2020,6,1
12,5,15,43,2009-12-01,-0.4923372362900338,,2009,12,1
12,5,15,13,2009-12-01,-0.5063414741427161,,2009,12,1
12,5,15,42,2008-12-01,-0.3790302209365128,,2008,12,1
12,5,15,51,2017-12-01,-0.5581147171132388,,2017,12,1
12,5,15,25,2022-01-01,-0.6663078480886107,,2022,1,1
12,5,15,47,2013-12-01,-0.4235891595586839,,2013,12,1
12,5,86,22,2019-01-01,-0.5823038552224175,,2019,1,1
12,5,9,47,2013-12-01,-0.3981269089174433,,2013,12,1
12,5,15,22,2019-01-01,-0.6323796148168574,,2019,1,1
17,1,75,9,2015-01-01,-0.4859716736297236,,2015,1,1
16,5,58,30,2012-06-01,0.5456738481845441,,2012,6,1
16,5,75,34,2016-06-01,0.5486444440926889,,2016,6,1
16,5,75,28,2010-06-01,0.5524637816888751,,2010,6,1
12,5,75,31,2013-06-01,-0.4651775022727104,,2013,6,1
12,5,75,52,2018-12-01,-0.5903669012588103,,2018,12,1
12,5,15,45,2011-12-01,-0.540715512508391,,2011,12,1
16,5,15,34,2016-06-01,0.6254555668604317,,2016,6,1
16,5,75,39,2021-06-01,0.41951619534456824,,2021,6,1
16,5,83,28,2010-06-01,0.6428547714652796,,2010,6,1
16,5,83,30,2012-06-01,0.6695901346385822,,2012,6,1
16,5,83,39,2021-06-01,0.45636784776941847,,2021,6,1
16,5,21,39,2021-06-01,0.4803813417568529,,2021,6,1
13,5,9,32,2014-06-01,-0.25214333857433013,,2014,6,1
13,5,15,32,2014-06-01,-0.4214673053385806,,2014,6,1
10,1,75,10,2017-01-01,-0.5538710086730321,,2017,1,1
10,1,75,1,2005-01-01,0.031760756075503424,,2005,1,1
16,5,9,36,2018-06-01,0.3984171653093691,,2018,6,1
16,5,9,38,2020-06-01,0.35343385584317716,,2020,6,1
16,5,9,35,2017-06-01,0.3678624645398802,,2017,6,1
13,5,30,25,2022-01-01,-0.23006445875194198,,2022,1,1
13,5,73,51,2017-12-01,0.07886591976179864,,2017,12,1
13,5,5,42,2008-12-01,0.4875350425537114,,2008,12,1
16,5,9,35,2017-06-01,0.3678624645398802,,2017,6,1
16,5,8,38,2020-06-01,0.3729549146681284,,2020,6,1
16,5,22,38,2020-06-01,0.4175138532902996,,2020,6,1
16,5,100,36,2018-06-01,0.2447949197738837,,2018,6,1
16,5,100,38,2020-06-01,0.3339127970182261,,2020,6,1
16,5,22,35,2017-06-01,0.4586778251603053,,2017,6,1
4,2,8,1,2005-01-01,-0.3459292951028999,,2005,1,1
4,2,22,10,2017-01-01,0.2099965105641881,,2017,1,1
4,2,47,1,2005-01-01,4.368830781966831,,2005,1,1
5,2,62,5,2012-01-02,-0.6896696787596489,,2012,1,2
5,2,22,9,2015-01-01,-0.7745438475637845,,2015,1,1
5,2,62,9,2015-01-01,-0.7745438475637845,,2015,1,1
5,2,61,5,2012-01-02,-0.7787875560039913,,2012,1,2
5,2,61,9,2015-01-01,-0.8000060982050252,,2015,1,1
5,2,100,5,2012-01-02,-0.6599637196782016,,2012,1,2
4,2,22,1,2005-01-01,0.06571042359715769,,2005,1,1
12,5,44,41,2023-06-01,-0.48954164213348667,,2023,6,1
12,5,40,23,2020-01-01,-0.6098879600837616,,2020,1,1
12,5,51,52,2018-12-01,-0.5402911416643703,,2018,12,1
12,5,33,23,2020-01-01,-0.5742408091860246,,2020,1,1
12,5,5,14,2010-12-01,-0.4566900853922969,,2010,12,1
12,5,105,41,2023-06-01,-0.503840950211341,,2023,6,1
12,5,28,32,2014-06-01,-0.499975911482406,,2014,6,1
12,5,73,12,2008-12-01,-0.4439589600716765,,2008,12,1
12,5,6,51,2017-12-01,-0.5381692874442671,,2017,12,1
12,5,5,39,2021-06-01,-0.533154541612102,,2021,6,1
12,5,23,30,2012-06-01,-0.42613538462280803,,2012,6,1
12,5,23,31,2013-06-01,-0.4291059805309528,,2013,6,1
12,5,38,30,2012-06-01,-0.4541438603281728,,2012,6,1
12,5,38,31,2013-06-01,-0.4566900853922969,,2013,6,1
12,5,23,23,2020-01-01,-0.6268627938445887,,2020,1,1
12,5,5,14,2010-12-01,-0.4566900853922969,,2010,12,1
12,5,96,12,2008-12-01,-0.424862272090746,,2008,12,1
12,5,5,40,2022-06-01,-0.617551849651765,,2022,6,1
12,5,28,40,2022-06-01,-0.5948035626768136,,2022,6,1
12,5,23,15,2011-12-01,-0.4596606813004415,,2011,12,1
12,5,5,51,2017-12-01,-0.5279843871877707,,2017,12,1
12,5,28,25,2022-01-01,-0.6324521077116648,,2022,1,1
12,5,102,51,2017-12-01,-0.4796061109694134,,2017,12,1
16,5,6,31,2013-06-01,0.3996902778414311,,2013,6,1
16,5,77,31,2013-06-01,0.3793204773284385,,2013,6,1
16,5,23,31,2013-06-01,0.38611041083276937,,2013,6,1
16,5,23,30,2012-06-01,0.5248796768275311,,2012,6,1
16,5,28,30,2012-06-01,0.47522828807711176,,2012,6,1
16,5,28,31,2013-06-01,0.3317909427981227,,2013,6,1
16,5,78,30,2012-06-01,0.5197872266992828,,2012,6,1
16,5,78,31,2013-06-01,0.41242140316205145,,2013,6,1
16,5,5,39,2021-06-01,0.3926702271250758,,2021,6,1
16,5,6,29,2011-06-01,0.4599509376923674,,2011,6,1
16,5,95,34,2016-06-01,0.3046312087807993,,2016,6,1
13,5,38,27,2009-06-01,0.004176651214159274,,2009,6,1
16,5,80,30,2012-06-01,0.539732656368255,,2012,6,1
16,5,80,31,2013-06-01,0.39756842362132777,,2013,6,1
16,5,80,39,2021-06-01,0.34319182593491715,,2021,6,1
13,5,95,20,2017-01-01,0.31354299650523354,,2017,1,1
13,5,20,20,2017-01-01,0.2371562445815115,,2017,1,1
10,1,96,1,2005-01-01,0.1378534670806729,,2005,1,1
10,1,50,1,2005-01-01,0.6683170221065201,,2005,1,1
10,1,12,10,2017-01-01,-0.42655975546682867,,2017,1,1
17,1,12,9,2015-01-01,-0.4477782976678626,,2015,1,1
17,1,27,5,2012-01-02,-0.44507056257732525,,2012,1,2
16,5,43,38,2020-06-01,0.3674380936958596,,2020,6,1
13,5,43,17,2013-12-01,0.058496119248806086,,2013,12,1
13,5,43,38,2020-06-01,-0.26869380149113653,,2020,6,1
13,5,69,17,2013-12-01,-0.08833619278234849,,2013,12,1
13,5,56,50,2016-12-01,0.1365803545486108,,2016,12,1
13,5,56,36,2018-06-01,-0.39727816722940196,,2018,6,1
13,5,107,37,2019-06-01,-0.29797538972856336,,2019,6,1
13,5,17,56,2022-12-01,-0.04415280962601022,,2022,12,1
13,5,25,26,2023-01-01,-0.11729470325251376,,2023,1,1
13,5,25,56,2022-12-01,0.1060917194077483,,2022,12,1
13,5,43,53,2019-12-01,0.34876577655894975,,2019,12,1
13,5,56,33,2015-06-01,-0.2873661186280464,,2015,6,1
16,5,109,33,2015-06-01,0.4463710706837057,,2015,6,1
16,5,69,33,2015-06-01,0.3767742522643145,,2015,6,1
16,5,17,37,2019-06-01,0.25540419087440064,,2019,6,1
16,5,43,33,2015-06-01,0.42090882004246494,,2015,6,1
13,5,43,47,2013-12-01,0.3755011397322524,,2013,12,1
13,5,69,47,2013-12-01,0.15058459240129327,,2013,12,1
16,5,12,36,2018-06-01,0.4166651116022583,,2018,6,1
16,5,11,38,2020-06-01,0.41581636991421694,,2020,6,1
16,5,45,38,2020-06-01,0.31778670494544026,,2020,6,1
16,5,42,38,2020-06-01,0.2800176998275999,,2020,6,1
4,2,53,10,2017-01-01,0.804115692193137,,2017,1,1
5,2,11,9,2015-01-01,-0.5071902158307575,,2015,1,1
5,2,15,5,2012-01-02,-0.6175266352761337,,2012,1,2
5,2,27,9,2015-01-01,-0.7321067631617167,,2015,1,1
4,2,15,10,2017-01-01,0.7616786077910693,,2017,1,1
4,2,11,1,2005-01-01,2.9089950785356993,,2005,1,1
12,5,72,29,2011-06-01,-0.40194624651362937,,2011,6,1
12,5,64,29,2011-06-01,-0.3853957835968229,,2011,6,1
12,5,64,28,2010-06-01,-0.361631016331665,,2010,6,1
1,6,93,3,2010-01-01,0.33717332308700576,,2010,1,1
1,6,93,11,2019-01-01,0.39545815472526613,,2019,1,1
0,6,64,0,2005-01-01,2.8736797432009022,,2005,1,1
2,6,7,0,2005-01-01,-0.8085087499987391,,2005,1,1
2,6,72,0,2005-01-01,-0.7350838095066906,,2005,1,1
4,2,109,10,2017-01-01,-0.0870630802502864,,2017,1,1
12,5,72,30,2012-06-01,-0.45117326442002803,,2012,6,1
12,5,72,39,2021-06-01,-0.5272635133577346,,2021,6,1
12,5,64,31,2013-06-01,-0.43589591403528366,,2013,6,1
12,5,29,21,2018-01-01,-0.5797576301582934,,2018,1,1
12,5,64,39,2021-06-01,-0.5208141497200477,,2021,6,1
12,5,22,12,2008-12-01,-0.48809352784982696,,2008,12,1
12,5,22,14,2010-12-01,-0.4927616071340545,,2010,12,1
12,5,22,22,2019-01-01,-0.637047694101085,,2019,1,1
12,5,22,51,2017-12-01,-0.561934054709425,,2017,12,1
10,1,93,1,2005-01-01,0.20575280212398125,,2005,1,1
12,5,7,51,2017-12-01,-0.5492029293888047,,2017,12,1
12,5,7,25,2022-01-01,-0.6585496551287084,,2022,1,1
12,5,72,42,2008-12-01,-0.31367711095732836,,2008,12,1
12,5,64,22,2019-01-01,-0.5992786889832445,,2019,1,1
12,5,64,42,2008-12-01,-0.26869380149113653,,2008,12,1
12,5,29,51,2017-12-01,-0.5385936582882876,,2017,12,1
12,5,22,42,2008-12-01,-0.4214673053385806,,2008,12,1
12,5,22,43,2009-12-01,-0.5093120700508609,,2009,12,1
12,5,22,35,2017-06-01,-0.5445348501045771,,2017,6,1
16,5,22,34,2016-06-01,0.6182412625120801,,2016,6,1
13,5,43,48,2014-12-01,0.2447949197738837,,2014,12,1
13,5,56,44,2010-12-01,0.18792922667511286,,2010,12,1
13,5,56,27,2009-06-01,-0.06542016720523176,,2009,6,1
13,5,56,16,2012-12-01,-0.11973963523987859,,2012,12,1
16,5,98,31,2013-06-01,0.48880815508577347,,2013,6,1
16,5,98,39,2021-06-01,0.41014982454261495,,2021,6,1
16,5,10,39,2021-06-01,0.3971836902872511,,2021,6,1
16,5,108,30,2012-06-01,0.49899305534226984,,2012,6,1
16,5,108,31,2013-06-01,0.3585263059714254,,2013,6,1
16,5,108,39,2021-06-01,0.2793886129127945,,2021,6,1
16,5,98,30,2012-06-01,0.6330942420528038,,2012,6,1
16,5,110,31,2013-06-01,0.44806855405978835,,2013,6,1
16,5,110,39,2021-06-01,0.3927276992441106,,2021,6,1
13,5,103,20,2017-01-01,0.17350061797840982,,2017,1,1
10,1,56,10,2017-01-01,-0.4689968398688965,,2017,1,1
10,1,107,1,2005-01-01,0.27789584560749664,,2005,1,1
10,1,56,1,2005-01-01,0.3033580962487372,,2005,1,1
17,1,43,2,2009-01-01,-0.4689968398688965,,2009,1,1
16,5,111,38,2020-06-01,0.35343385584317716,,2020,6,1
13,5,8,33,2015-06-01,-0.32768134881001076,,2015,6,1
13,5,111,26,2023-01-01,-0.12271713311543046,,2023,1,1
13,5,111,56,2022-12-01,0.11709079083021949,,2022,12,1
16,5,56,38,2020-06-01,0.31566485072533684,,2020,6,1
16,5,43,36,2018-06-01,0.3364590220823501,,2018,6,1
16,5,107,36,2018-06-01,0.33518590955028804,,2018,6,1
4,2,58,10,2017-01-01,0.08268525735798474,,2017,1,1
4,2,56,10,2017-01-01,0.12512234176005252,,2017,1,1
4,2,74,1,2005-01-01,1.5637395029901504,,2005,1,1
5,2,107,5,2012-01-02,-0.6599637196782016,,2012,1,2
4,2,58,1,2005-01-01,-0.362904128863727,,2005,1,1
12,5,56,42,2008-12-01,-0.2712400265552606,,2008,12,1
12,5,48,51,2017-12-01,-0.526286903811688,,2017,12,1
12,5,66,25,2022-01-01,-0.6264254134879736,,2022,1,1
12,5,14,23,2020-01-01,-0.6175266352761337,,2020,1,1
12,5,107,32,2014-06-01,-0.5131314076470469,,2014,6,1
12,5,107,52,2018-12-01,-0.5640559089295283,,2018,12,1
12,5,69,32,2014-06-01,-0.5237406787475639,,2014,6,1
16,5,12,34,2016-06-01,0.5486444440926889,,2016,6,1
16,5,12,28,2010-06-01,0.5422788814323788,,2010,6,1
16,5,12,29,2011-06-01,0.5151191474150554,,2011,6,1
16,5,42,34,2016-06-01,0.2740765080113105,,2016,6,1
16,5,50,28,2010-06-01,0.5214847100753658,,2010,6,1
16,5,12,39,2021-06-01,0.399307132078682,,2021,6,1
16,5,12,30,2012-06-01,0.544825106496503,,2012,6,1
16,5,15,39,2021-06-01,0.47547567760685877,,2021,6,1
16,5,11,39,2021-06-01,0.3730743525690655,,2021,6,1
16,5,50,39,2021-06-01,0.3564913845430905,,2021,6,1
12,5,27,42,2008-12-01,-0.3382906199105277,,2008,12,1
12,5,43,31,2013-06-01,-0.40364372988971214,,2013,6,1
12,5,43,21,2018-01-01,-0.5233163079035432,,2018,1,1
